,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
1404,2021-12-04,69.4,48.1,57.1,69.4,48.1,57.1,51.2,81.3,0.0,0,0.0,0.0,0.0,,5.6,285.1,37.6,9.1,78.8,6.9,4,0.0
1405,2021-12-05,62.8,53.7,58.1,62.8,53.7,58.1,53.4,84.5,0.0,0,0.0,0.0,0.0,,5.7,80.0,93.1,7.2,25.6,2.2,1,0.01
1406,2021-12-06,63.4,46.5,57.3,63.4,42.0,56.9,54.2,89.6,0.387,100,25.0,0.0,0.0,27.7,13.7,272.1,89.4,7.3,15.2,1.1,1,0.04
1407,2021-12-07,51.5,35.9,44.5,51.5,32.1,42.0,33.8,66.3,0.0,0,0.0,0.0,0.0,20.8,8.3,6.9,67.7,9.9,45.2,3.8,2,0.07
1408,2021-12-08,53.1,39.3,46.7,53.1,36.9,44.8,41.4,82.6,0.305,100,33.33,0.0,0.0,19.7,10.0,341.9,65.9,7.4,42.3,3.6,2,0.12
1409,2021-12-09,54.7,35.5,45.0,54.7,35.0,43.5,38.5,78.8,0.0,0,0.0,0.0,0.0,18.3,10.4,99.3,43.9,9.0,76.8,6.7,3,0.17
1410,2021-12-10,55.8,47.0,51.1,55.8,45.1,50.2,49.9,95.5,0.328,100,50.0,0.0,0.0,,6.0,88.6,100.0,2.4,27.9,2.4,1,0.22
1411,2021-12-11,73.2,49.7,61.3,73.2,45.2,61.1,57.5,87.7,0.439,100,25.0,0.0,0.0,41.4,17.1,241.7,96.8,6.0,42.5,3.7,2,0.27
1412,2021-12-12,57.3,35.4,45.8,57.3,32.3,43.2,33.3,63.1,0.0,0,0.0,0.0,0.0,28.7,17.6,341.3,11.7,9.9,119.4,10.3,5,0.32
1413,2021-12-13,60.9,34.3,45.3,60.9,32.5,45.2,32.6,64.6,0.0,0,0.0,0.0,0.0,,3.9,46.8,0.0,9.7,119.8,10.2,5,0.37
1414,2021-12-14,68.7,33.3,47.9,68.7,33.3,47.8,33.7,63.4,0.0,0,0.0,0.0,0.0,,3.9,15.7,1.3,9.3,117.2,10.1,5,0.41
1415,2021-12-15,59.9,39.1,49.2,59.9,36.0,47.8,37.7,65.8,0.0,0,0.0,0.0,0.0,17.2,8.6,76.3,50.1,9.9,63.0,5.4,2,0.44
1416,2021-12-16,64.8,50.7,57.3,64.8,50.7,57.3,49.1,74.1,0.0,0,0.0,0.0,0.0,,5.9,64.4,96.5,9.8,54.2,4.6,2,0.47
1417,2021-12-17,67.5,56.4,61.2,67.5,56.4,61.2,57.1,87.0,0.0,0,0.0,0.0,0.0,,6.3,169.5,94.3,6.2,73.3,6.2,3,0.49
1418,2021-12-18,66.1,62.1,63.9,66.1,62.1,63.9,62.0,93.4,0.816,100,54.17,0.0,0.0,23.0,10.0,192.7,97.8,6.7,25.4,2.3,1,0.5
1419,2021-12-19,62.9,40.3,51.4,62.9,36.0,49.5,46.8,84.5,0.076,100,33.33,0.0,0.0,29.8,16.8,320.4,80.7,7.9,60.9,5.2,3,0.5
1420,2021-12-20,46.5,38.6,42.1,42.8,32.6,37.5,31.0,65.8,0.0,0,0.0,0.0,0.0,23.8,13.3,81.2,37.8,9.9,73.3,6.2,3,0.51
1421,2021-12-21,42.7,39.8,41.3,39.8,34.6,37.1,31.9,70.5,0.202,100,29.17,0.0,0.0,,10.4,34.6,98.9,9.1,31.5,2.8,1,0.53
1422,2021-12-22,54.0,39.3,45.0,54.0,33.2,41.3,29.7,59.0,0.0,0,0.0,0.0,0.0,28.9,17.1,312.5,16.0,9.9,114.7,9.9,5,0.55
1423,2021-12-23,60.6,30.9,44.3,60.6,30.9,43.8,24.4,48.6,0.0,0,0.0,0.0,0.0,18.3,8.1,142.3,9.0,9.9,114.0,9.9,5,0.59
1424,2021-12-24,64.9,33.9,49.1,64.9,33.9,49.1,39.1,69.4,0.0,0,0.0,0.0,0.0,23.0,11.3,205.5,37.1,9.9,86.1,7.5,4,0.63
1425,2021-12-25,68.7,50.9,61.1,68.7,50.9,61.1,53.8,77.5,0.0,0,0.0,0.0,0.0,28.0,16.2,229.4,84.1,9.9,59.6,5.1,3,0.67
1426,2021-12-26,74.4,55.8,64.4,74.4,55.8,64.4,57.6,79.8,0.0,0,0.0,0.0,0.0,,6.5,253.5,57.3,9.4,90.4,7.8,4,0.72
1427,2021-12-27,69.7,58.7,63.6,69.7,58.7,63.6,58.8,85.1,0.0,0,0.0,0.0,0.0,24.2,11.1,232.4,90.5,7.1,43.2,3.7,2,0.78
1428,2021-12-28,72.4,62.3,66.6,72.4,62.3,66.6,60.8,82.0,0.008,100,8.33,0.0,0.0,24.2,11.6,202.2,86.5,9.8,37.3,3.3,2,0.83
1429,2021-12-29,73.0,65.0,68.1,73.0,65.0,68.1,63.6,85.8,0.356,100,29.17,0.0,0.0,21.8,13.1,204.6,86.6,8.9,50.1,4.4,3,0.88
1430,2021-12-30,69.7,61.9,64.7,69.7,61.9,64.7,62.8,93.4,3.026,100,70.83,0.0,0.0,46.7,9.2,229.2,95.6,6.7,11.1,0.8,1,0.93
1431,2021-12-31,69.9,57.7,62.8,69.9,57.7,62.8,61.0,94.1,0.007,100,8.33,0.0,0.0,,4.2,205.4,88.9,4.7,37.2,3.2,2,0.97
1432,2022-01-01,77.5,65.8,72.0,77.5,65.8,72.0,64.6,78.3,0.031,100,16.67,0.0,0.0,30.7,15.8,210.0,92.7,9.7,67.6,5.7,3,0.99
1433,2022-01-02,73.1,56.1,63.4,73.1,56.1,63.4,59.3,87.3,0.567,100,54.17,0.0,0.0,33.7,17.6,214.8,97.5,8.4,26.9,2.4,1,1.0
1434,2022-01-03,51.1,31.3,37.7,51.1,23.8,29.3,31.1,77.6,0.377,100,33.33,0.0,0.0,44.5,26.4,310.4,63.7,9.2,83.1,7.2,5,0.0
1435,2022-01-04,50.2,29.4,39.2,50.2,25.2,35.8,26.9,64.4,0.0,0,0.0,0.0,0.0,21.9,11.3,109.0,16.8,9.9,116.9,10.2,5,0.02
1436,2022-01-05,56.3,41.3,47.5,56.3,40.9,46.9,38.3,71.0,0.0,0,0.0,0.0,0.0,19.7,9.7,283.1,64.9,9.6,80.4,6.9,4,0.05
1437,2022-01-06,62.0,36.7,45.7,62.0,27.7,43.9,40.7,83.7,0.069,100,12.5,0.0,0.0,31.0,18.5,285.9,63.5,7.6,70.7,6.1,4,0.09
1438,2022-01-07,39.3,27.2,33.3,35.3,17.1,26.3,19.0,57.3,0.0,0,0.0,0.0,0.0,28.9,14.4,322.8,30.4,9.9,109.4,9.4,5,0.14
1439,2022-01-08,51.5,28.8,39.2,51.5,22.6,35.4,21.6,51.0,0.0,0,0.0,0.0,0.0,18.3,10.7,87.0,16.2,9.9,113.3,9.8,5,0.19
1440,2022-01-09,62.5,43.3,50.4,62.5,38.1,48.4,43.2,76.8,0.482,100,33.33,0.0,0.0,28.5,11.0,112.1,99.0,8.8,42.5,3.8,3,0.24
1441,2022-01-10,50.4,34.8,42.9,50.4,26.6,37.5,22.0,47.1,0.0,0,0.0,0.0,0.0,29.1,16.3,330.5,21.3,9.9,119.2,10.4,5,0.28
1442,2022-01-11,50.2,30.1,39.5,50.2,25.2,36.1,17.2,41.4,0.0,0,0.0,0.0,0.0,29.1,17.6,357.1,0.0,9.9,115.8,9.8,5,0.33
1443,2022-01-12,54.2,29.8,40.3,54.2,28.2,40.0,24.2,55.6,0.0,0,0.0,0.0,0.0,8.9,5.1,227.9,14.4,9.9,113.0,9.7,5,0.38
1444,2022-01-13,57.8,34.6,45.7,57.8,34.6,45.2,31.1,59.2,0.0,0,0.0,0.0,0.0,27.5,15.9,281.7,44.5,9.9,92.2,8.0,4,0.41
1445,2022-01-14,54.7,38.2,45.1,54.7,33.3,42.4,32.7,63.5,0.0,0,0.0,0.0,0.0,23.0,12.9,322.6,22.1,9.9,116.7,9.9,5,0.45
1446,2022-01-15,46.8,38.3,42.4,42.8,32.9,38.5,33.2,70.2,0.067,100,12.5,0.0,0.0,24.2,13.9,74.7,71.0,9.7,39.6,3.3,2,0.47
1447,2022-01-16,39.7,34.0,36.0,31.1,23.6,27.2,33.4,90.3,0.73,100,83.33,0.6,0.5,40.5,25.4,83.3,99.6,6.0,20.2,1.7,1,0.49
1448,2022-01-17,36.9,33.9,35.4,28.8,24.3,26.3,27.8,73.7,0.0,0,0.0,0.0,0.2,34.1,18.4,286.0,99.4,9.9,24.0,2.2,1,0.5
1449,2022-01-18,54.4,28.8,40.1,54.4,24.4,37.5,27.0,62.0,0.0,0,0.0,0.0,0.0,21.9,10.0,312.5,21.1,9.9,131.9,11.3,5,0.5
1450,2022-01-19,61.7,32.3,47.2,61.7,32.3,47.2,30.9,58.1,0.0,0,0.0,0.0,0.0,21.3,10.7,184.8,32.9,9.7,128.9,11.1,6,0.52
1451,2022-01-20,52.3,32.5,44.1,52.3,23.9,39.6,38.8,83.0,0.295,100,54.17,0.0,0.0,23.0,14.8,296.7,95.4,8.4,21.6,1.7,1,0.53
1452,2022-01-21,36.9,30.5,33.0,33.2,21.5,26.8,30.0,88.5,0.005,100,4.17,0.0,0.0,16.8,10.7,336.5,100.0,6.4,16.0,1.4,1,0.56
1453,2022-01-22,44.6,30.0,35.9,42.1,27.1,33.2,26.8,70.9,0.0,0,0.0,0.0,0.0,8.9,7.7,329.8,55.7,9.0,109.2,9.6,6,0.6
1454,2022-01-23,50.2,25.6,36.7,50.2,20.5,33.0,22.3,58.3,0.0,0,0.0,0.0,0.0,20.9,11.4,278.2,3.0,9.9,130.9,11.6,6,0.65
1455,2022-01-24,58.7,30.3,44.1,58.7,26.8,42.0,26.9,52.9,0.0,0,0.0,0.0,0.0,19.3,11.9,249.4,17.3,9.9,128.1,11.2,6,0.7
1456,2022-01-25,59.8,45.1,50.9,59.8,40.2,49.5,35.4,55.7,0.0,0,0.0,0.0,0.0,17.2,9.3,263.9,52.6,9.9,82.4,7.0,4,0.75
1457,2022-01-26,50.7,30.3,39.5,50.7,22.3,34.3,21.1,51.0,0.0,0,0.0,0.0,0.0,24.8,13.2,327.7,9.0,9.9,133.5,11.4,6,0.81
1458,2022-01-27,52.5,31.2,40.5,52.5,25.3,38.1,22.3,50.5,0.0,0,0.0,0.0,0.0,19.0,11.2,72.9,12.9,9.9,135.5,11.9,6,0.86
1459,2022-01-28,49.3,33.3,39.7,45.1,24.0,36.0,25.1,56.8,0.0,0,0.0,0.1,0.0,33.0,20.5,310.7,69.7,9.9,73.8,6.4,3,0.91
1460,2022-01-29,37.0,25.3,30.5,30.6,13.3,21.4,9.2,43.6,0.006,100,8.33,0.0,0.1,34.2,20.3,312.8,26.2,9.6,144.8,12.6,6,0.95
1461,2022-01-30,56.7,25.0,39.3,56.7,18.3,36.6,16.8,40.8,0.0,0,0.0,0.0,0.0,24.4,13.5,239.6,2.1,9.9,140.5,12.2,6,0.98
1462,2022-01-31,58.3,32.6,43.5,58.3,32.6,43.1,24.2,50.6,0.0,0,0.0,0.0,0.0,13.2,8.7,309.3,21.9,9.9,125.4,10.8,5,1.0
1463,2022-02-01,59.9,32.0,45.5,59.9,26.6,44.2,27.0,50.6,0.0,0,0.0,0.0,0.0,25.9,10.9,91.5,8.5,9.8,146.7,12.8,6,0.0
1464,2022-02-02,56.5,44.4,49.1,56.5,39.4,46.4,36.7,62.8,0.118,100,20.83,0.0,0.0,28.6,13.0,92.1,77.6,9.6,59.5,5.4,3,0.01
1465,2022-02-03,64.5,45.7,56.5,64.5,41.3,55.6,54.1,91.8,1.188,100,87.5,0.0,0.0,34.3,12.6,130.8,99.8,6.0,21.9,2.0,1,0.03
1466,2022-02-04,63.0,35.2,49.2,63.0,24.6,45.0,46.2,89.4,1.158,100,45.83,0.0,0.0,30.5,18.6,287.8,99.9,8.5,26.7,2.3,1,0.07
1467,2022-02-05,44.7,28.5,35.5,40.9,19.0,28.6,19.4,54.5,0.0,0,0.0,0.0,0.0,29.7,18.1,329.5,20.1,9.9,159.3,13.9,6,0.11
1468,2022-02-06,50.5,30.9,39.9,50.5,22.6,35.1,21.3,49.2,0.0,0,0.0,0.0,0.0,23.9,13.4,76.0,28.1,9.9,157.1,13.8,6,0.15
1469,2022-02-07,49.5,41.8,45.1,46.5,38.3,42.1,28.2,51.8,0.0,0,0.0,0.0,0.0,20.8,10.8,339.1,61.4,9.9,72.9,6.2,3,0.2
1470,2022-02-08,54.9,34.7,44.0,54.9,29.0,41.6,25.4,49.8,0.0,0,0.0,0.0,0.0,22.4,13.5,336.6,18.9,9.9,158.4,13.8,6,0.25
1471,2022-02-09,61.3,30.5,45.9,61.3,30.3,45.6,26.7,52.2,0.0,0,0.0,0.0,0.0,22.3,11.2,259.8,0.9,9.9,163.0,14.3,6,0.29
1472,2022-02-10,65.8,35.3,50.1,65.8,35.3,50.0,27.5,46.7,0.0,0,0.0,0.0,0.0,24.2,14.4,270.6,5.9,9.9,167.0,14.6,6,0.34
1473,2022-02-11,66.6,37.6,51.9,66.6,37.6,51.7,30.5,47.4,0.0,0,0.0,0.0,0.0,23.2,14.1,230.1,10.0,9.9,165.9,14.4,6,0.38
1474,2022-02-12,68.7,41.2,54.1,68.7,41.2,53.3,37.4,56.0,0.0,0,0.0,0.0,0.0,20.1,12.1,295.2,15.1,9.9,161.3,14.1,6,0.42
1475,2022-02-13,46.9,36.6,41.8,40.8,27.8,35.0,19.4,42.9,0.0,0,0.0,0.0,0.0,30.7,19.2,311.3,33.2,9.9,172.9,14.9,7,0.45
1476,2022-02-14,55.9,30.4,41.7,55.9,24.8,39.1,19.5,42.5,0.0,0,0.0,0.0,0.0,22.8,12.5,294.0,3.5,9.8,176.0,15.5,7,0.48
1477,2022-02-15,62.0,32.4,47.3,62.0,31.1,47.0,26.3,48.6,0.0,0,0.0,0.0,0.0,17.2,9.5,113.5,8.0,9.7,175.8,15.3,7,0.49
1478,2022-02-16,68.7,44.4,55.9,68.7,41.0,54.8,40.3,56.7,0.0,0,0.0,0.0,0.0,25.5,11.8,137.0,53.9,9.9,122.6,10.6,6,0.5
1479,2022-02-17,70.7,56.7,63.4,70.7,56.7,63.4,56.0,77.4,0.172,100,20.83,0.0,0.0,33.3,17.3,171.5,94.9,8.7,43.1,3.9,3,0.51
1480,2022-02-18,62.8,33.3,45.5,62.8,26.3,40.1,38.1,75.8,0.898,100,16.67,0.0,0.0,30.7,19.3,304.4,63.6,9.4,146.6,12.7,7,0.52
1481,2022-02-19,55.5,29.7,41.7,55.5,21.0,37.4,21.9,48.3,0.0,0,0.0,0.0,0.0,27.7,15.0,320.8,0.4,9.9,189.9,16.6,7,0.54
1482,2022-02-20,60.0,31.6,46.0,60.0,29.1,44.8,21.7,42.0,0.0,0,0.0,0.0,0.0,23.0,10.6,100.5,14.3,9.9,194.3,17.0,7,0.58
1483,2022-02-21,57.3,42.9,50.8,57.3,39.6,50.1,41.8,72.8,0.625,100,41.67,0.0,0.0,21.0,9.2,103.3,78.1,8.0,61.8,5.6,5,0.62
1484,2022-02-22,71.0,53.3,61.3,71.0,53.3,61.3,56.2,84.4,0.198,100,33.33,0.0,0.0,25.3,11.5,175.7,74.1,8.1,88.3,7.8,5,0.67
1485,2022-02-23,75.1,60.5,66.4,75.1,60.5,66.4,59.8,80.1,0.23,100,20.83,0.0,0.0,22.4,11.1,225.5,67.2,9.2,109.8,9.8,7,0.73
1486,2022-02-24,75.6,59.1,66.4,75.6,59.1,66.4,58.4,77.4,0.0,0,0.0,0.0,0.0,18.3,10.1,228.6,56.7,8.7,140.2,12.2,7,0.79
1487,2022-02-25,65.2,46.6,58.8,65.2,42.0,58.3,50.3,74.6,0.052,100,16.67,0.0,0.0,30.7,13.2,282.9,50.5,9.6,96.8,8.2,5,0.84
1488,2022-02-26,62.4,37.2,48.1,62.4,31.5,45.6,34.2,60.2,0.0,0,0.0,0.0,0.0,25.7,11.9,323.4,65.5,9.9,148.3,12.8,6,0.89
1489,2022-02-27,52.3,46.2,49.2,52.3,42.4,47.5,45.1,86.3,0.435,100,54.17,0.0,0.0,15.9,9.4,355.0,99.8,7.6,25.5,2.2,1,0.94
1490,2022-02-28,63.4,44.4,51.9,63.4,42.2,51.0,38.3,63.3,0.0,0,0.0,0.0,0.0,17.9,7.1,0.5,50.5,9.8,199.7,17.1,7,0.97
1491,2022-03-01,67.5,38.9,52.5,67.5,38.9,52.5,30.7,50.4,0.0,0,0.0,0.0,0.0,13.9,8.9,305.2,11.8,9.9,206.1,17.8,7,1.0
1492,2022-03-02,77.0,41.6,58.3,77.0,39.6,58.1,31.6,41.8,0.0,0,0.0,0.0,0.0,19.3,12.7,304.9,0.0,9.9,206.2,17.9,7,1.0
1493,2022-03-03,78.9,44.7,62.0,78.9,44.7,61.9,32.4,38.0,0.0,0,0.0,0.0,0.0,21.9,10.1,298.1,4.0,9.7,209.3,18.0,7,0.0
1494,2022-03-04,76.5,46.7,62.5,76.5,46.7,62.5,39.5,44.5,0.0,0,0.0,0.0,0.0,23.5,12.8,89.6,10.4,9.7,200.8,17.5,7,0.02
1495,2022-03-05,77.0,51.5,63.5,77.0,51.5,63.5,46.7,57.1,0.0,0,0.0,0.0,0.0,24.5,13.8,128.5,31.6,9.5,195.3,17.0,7,0.04
1496,2022-03-06,78.4,56.2,67.9,78.4,56.2,67.9,54.9,65.5,0.0,0,0.0,0.0,0.0,23.0,12.3,181.7,48.1,9.9,153.4,13.3,7,0.08
1497,2022-03-07,72.4,56.2,64.1,72.4,56.2,64.1,57.5,79.8,0.151,100,16.67,0.0,0.0,34.2,15.6,219.1,64.2,9.4,76.8,6.7,3,0.12
1498,2022-03-08,54.2,45.2,49.5,54.2,41.2,48.1,45.0,84.9,0.961,100,37.5,0.0,0.0,19.5,10.3,325.4,83.7,7.5,34.8,3.2,1,0.16
1499,2022-03-09,55.9,49.7,53.3,55.9,49.2,53.2,48.6,84.7,0.447,100,33.33,0.0,0.0,32.2,12.2,322.2,82.4,6.7,62.0,5.2,2,0.21
1500,2022-03-10,64.0,44.5,52.7,64.0,43.1,52.5,44.6,75.4,0.0,0,0.0,0.0,0.0,17.2,11.4,61.4,39.6,9.9,200.0,17.2,8,0.25
1501,2022-03-11,58.7,48.1,52.7,58.7,43.8,51.3,49.2,88.3,0.0,0,0.0,0.0,0.0,16.3,10.3,91.2,100.0,6.6,74.7,6.6,3,0.3
1502,2022-03-12,53.8,28.6,36.4,53.8,17.7,26.7,21.6,59.5,0.806,100,29.17,0.1,0.0,50.4,26.1,315.5,57.0,8.9,192.4,16.6,9,0.35
1503,2022-03-13,56.8,23.8,38.9,56.8,18.8,36.2,12.2,36.0,0.0,0,0.0,0.0,0.0,18.3,10.1,292.1,0.9,9.9,241.5,19.9,8,0.39
1504,2022-03-14,64.6,33.7,49.0,64.6,33.7,49.0,23.9,43.0,0.0,0,0.0,0.0,0.0,20.3,11.5,158.0,15.0,9.9,229.1,19.7,8,0.43
1505,2022-03-15,66.4,46.0,55.2,66.4,46.0,55.1,44.8,68.6,0.096,100,25.0,0.0,0.0,28.2,11.4,93.5,72.3,9.5,100.1,8.5,4,0.46
1506,2022-03-16,61.5,52.0,56.3,61.5,52.0,56.3,53.5,90.3,1.143,100,58.33,0.0,0.0,29.5,12.6,71.5,91.6,7.3,58.8,4.9,3,0.48
1507,2022-03-17,73.0,48.4,59.1,73.0,46.6,59.0,50.6,77.0,0.0,0,0.0,0.0,0.0,13.9,7.1,292.4,53.1,6.7,226.3,19.3,8,0.5
1508,2022-03-18,59.4,50.4,55.0,59.4,50.4,55.0,52.1,89.8,0.791,100,29.17,0.0,0.0,41.7,13.5,151.4,62.5,8.6,19.5,1.8,1,0.5
1509,2022-03-19,65.2,51.3,59.4,65.2,51.3,59.4,47.8,68.1,0.005,100,4.17,0.0,0.0,27.7,15.4,265.1,48.1,9.2,236.3,20.5,8,0.51
1510,2022-03-20,68.2,40.4,54.4,68.2,37.2,53.1,32.3,47.6,0.0,0,0.0,0.0,0.0,27.8,16.8,321.9,6.0,9.9,244.6,20.8,8,0.53
1511,2022-03-21,72.7,40.7,56.9,72.7,40.7,56.9,31.7,44.0,0.0,0,0.0,0.0,0.0,19.7,13.2,123.7,17.4,9.9,241.2,20.9,8,0.56
1512,2022-03-22,75.1,52.3,64.0,75.1,52.3,64.0,44.5,50.1,0.0,0,0.0,0.0,0.0,31.0,17.2,140.9,40.1,9.9,231.2,20.1,8,0.61
1513,2022-03-23,81.3,61.9,69.9,82.6,61.9,69.9,58.4,69.8,0.51,100,45.83,0.0,0.0,32.0,17.8,177.8,74.6,9.2,119.4,10.3,7,0.66
1514,2022-03-24,66.1,49.0,58.3,66.1,48.0,58.3,35.8,45.0,0.0,0,0.0,0.0,0.0,27.7,15.2,289.1,18.8,9.9,234.8,20.3,8,0.71
1515,2022-03-25,60.6,44.3,52.6,60.6,44.3,52.5,35.3,53.1,0.0,0,0.0,0.0,0.0,29.9,19.9,296.4,51.0,9.9,165.3,14.3,8,0.77
1516,2022-03-26,63.7,45.9,54.1,63.7,41.3,52.8,27.6,41.7,0.0,0,0.0,0.0,0.0,39.5,23.8,288.2,1.8,9.9,250.5,21.7,8,0.83
1517,2022-03-27,63.5,43.5,53.3,63.5,38.8,51.7,20.9,28.3,0.0,0,0.0,0.0,0.0,30.1,16.8,302.5,16.9,9.9,241.1,20.7,8,0.88
1518,2022-03-28,64.8,42.6,53.9,64.8,40.6,52.8,23.6,31.7,0.0,0,0.0,0.0,0.0,27.7,13.5,320.1,29.0,9.9,213.5,18.5,7,0.92
1519,2022-03-29,74.1,47.7,60.5,74.1,47.7,60.5,35.9,40.9,0.0,0,0.0,0.0,0.0,17.7,9.6,116.6,46.3,9.7,223.3,19.4,8,0.96
1520,2022-03-30,81.9,54.8,67.5,80.2,54.8,67.3,48.5,55.1,0.0,0,0.0,0.0,0.0,38.9,19.0,155.1,44.8,9.7,178.2,15.6,7,0.99
1521,2022-03-31,72.0,57.6,66.6,72.0,57.6,66.6,52.4,62.6,0.441,100,20.83,0.0,0.0,34.1,18.6,219.0,68.7,9.4,198.8,17.0,10,1.0
1522,2022-04-01,65.9,47.4,55.8,65.9,43.8,55.3,36.0,49.6,0.0,0,0.0,0.0,0.0,23.0,12.9,292.7,9.2,9.9,257.6,22.4,9,0.0
1523,2022-04-02,66.5,42.8,54.9,66.5,41.2,54.6,36.1,51.7,0.0,0,0.0,0.0,0.0,15.0,9.1,335.4,23.0,9.9,160.9,13.9,6,0.01
1524,2022-04-03,68.7,44.4,57.5,68.7,42.3,57.1,34.0,45.9,0.0,0,0.0,0.0,0.0,28.4,16.3,320.4,3.1,9.9,257.2,22.2,9,0.03
1525,2022-04-04,74.9,43.6,58.2,74.9,41.5,57.9,32.7,42.0,0.0,0,0.0,0.0,0.0,20.6,6.8,51.7,24.0,9.9,246.9,21.4,8,0.05
1526,2022-04-05,65.8,50.1,57.2,65.8,50.1,57.2,50.6,79.6,1.834,100,33.33,0.0,0.0,26.8,13.5,167.1,60.6,8.2,33.0,2.9,2,0.09
1527,2022-04-06,71.2,60.9,64.9,71.2,60.9,64.9,63.1,94.0,0.384,100,29.17,0.0,0.0,28.9,13.1,210.8,89.5,5.6,41.0,3.6,2,0.12
1528,2022-04-07,68.7,53.8,61.5,68.7,53.8,61.5,42.0,54.7,0.446,100,16.67,0.0,0.0,33.3,16.1,289.6,53.0,9.7,269.4,23.2,9,0.17
1529,2022-04-08,56.9,46.2,50.8,56.9,39.8,48.7,31.8,48.7,0.0,0,0.0,0.0,0.0,31.7,17.0,271.5,57.3,9.9,115.5,10.1,6,0.21
1530,2022-04-09,55.2,41.2,46.3,55.2,35.1,43.1,29.2,52.8,0.01,100,8.33,0.0,0.0,33.8,20.6,291.3,72.4,9.9,159.5,13.8,7,0.26
1531,2022-04-10,73.0,35.2,54.6,73.0,35.2,54.2,32.8,50.0,0.0,0,0.0,0.0,0.0,18.3,8.4,241.7,6.4,9.9,266.5,23.0,9,0.31
1532,2022-04-11,69.9,46.8,59.7,69.9,46.8,59.6,44.5,58.9,0.0,0,0.0,0.0,0.0,17.7,9.4,217.3,36.1,9.9,138.4,11.9,5,0.35
1533,2022-04-12,80.8,54.9,67.5,80.6,54.9,67.5,52.3,60.6,0.0,0,0.0,0.0,0.0,22.4,12.0,198.6,65.2,9.8,223.1,19.2,9,0.4
1534,2022-04-13,75.5,64.0,69.4,75.5,64.0,69.4,57.4,66.0,0.0,0,0.0,0.0,0.0,29.8,15.6,175.1,50.4,9.9,147.1,12.9,7,0.44
1535,2022-04-14,74.6,60.3,67.3,74.6,60.3,67.3,52.6,63.5,0.079,100,4.17,0.0,0.0,26.2,13.8,294.5,49.2,9.9,201.5,17.4,9,0.47
1536,2022-04-15,76.3,45.0,62.2,76.3,45.0,62.2,35.7,41.3,0.0,0,0.0,0.0,0.0,22.8,12.5,95.2,17.2,9.9,271.5,23.3,9,0.49
1537,2022-04-16,70.7,57.9,64.7,70.7,57.9,64.7,57.5,78.7,0.971,100,25.0,0.0,0.0,23.7,11.2,122.1,75.8,9.0,100.5,8.9,4,0.5
1538,2022-04-17,73.2,59.1,65.7,73.2,59.1,65.7,58.7,80.1,0.0,0,0.0,0.0,0.0,9.4,8.9,310.5,62.4,7.6,147.9,12.7,7,0.51
1539,2022-04-18,69.4,50.6,62.9,69.4,50.6,62.9,54.7,75.8,0.018,100,20.83,0.0,0.0,31.9,19.5,300.7,72.9,9.8,144.3,12.5,9,0.52
1540,2022-04-19,62.6,42.1,51.9,62.6,37.3,49.5,29.9,45.9,0.0,0,0.0,0.0,0.0,26.3,15.7,327.3,2.2,9.9,287.7,25.1,9,0.55
1541,2022-04-20,71.0,42.6,57.0,71.0,40.9,56.5,35.8,48.5,0.0,0,0.0,0.0,0.0,21.9,11.7,110.6,20.0,9.9,252.5,21.5,9,0.59
1542,2022-04-21,75.1,55.2,64.8,75.1,55.2,64.8,51.6,63.6,0.0,0,0.0,0.0,0.0,23.0,10.0,136.6,43.8,9.8,215.7,18.6,9,0.64
1543,2022-04-22,80.4,54.2,67.6,80.2,54.2,67.6,53.6,64.3,0.0,0,0.0,0.0,0.0,16.1,7.6,135.2,7.0,9.7,272.8,23.4,9,0.7
1544,2022-04-23,79.9,55.9,69.1,79.9,55.9,69.1,53.9,61.2,0.0,0,0.0,0.0,0.0,25.4,12.8,140.0,13.4,9.9,240.5,20.8,9,0.75
1545,2022-04-24,79.8,58.7,70.0,79.8,58.7,70.0,55.3,61.7,0.0,0,0.0,0.0,0.0,24.2,9.0,155.9,42.3,9.9,185.4,16.0,9,0.81
1546,2022-04-25,83.2,59.1,71.0,82.4,59.1,71.0,57.2,64.8,0.0,0,0.0,0.0,0.0,19.7,10.4,220.0,17.7,9.9,303.3,26.2,10,0.86
1547,2022-04-26,69.4,58.7,64.0,69.4,58.7,64.0,56.7,77.9,0.081,100,8.33,0.0,0.0,26.7,13.5,317.6,45.6,9.6,98.9,8.5,4,0.91
1548,2022-04-27,75.3,46.0,61.5,75.3,43.2,61.1,37.4,44.8,0.0,0,0.0,0.0,0.0,15.9,9.3,343.6,0.0,9.9,296.4,25.4,9,0.95
1549,2022-04-28,77.2,49.9,64.2,77.2,49.9,64.2,40.7,45.9,0.0,0,0.0,0.0,0.0,18.3,9.3,119.5,17.2,9.7,282.4,24.6,10,0.98
1550,2022-04-29,78.0,52.7,66.0,78.0,52.7,66.0,46.5,52.8,0.0,0,0.0,0.0,0.0,19.7,10.8,155.4,34.1,9.9,269.4,23.3,9,1.0
1551,2022-04-30,80.1,57.5,69.8,80.9,57.5,69.8,56.1,62.7,0.0,0,0.0,0.0,0.0,20.1,9.6,161.4,41.7,9.9,168.0,14.7,9,1.0
