Traveling Man,False,0.7240000000000001,0.635,4,-10.947000000000001,1,0.0479,0.775,9.86e-05,0.127,0.956,99.32799999999999,159960,4.0,1971,1971
Música Es Fantasía: Bailaora / Música Es Fantasía,False,0.738,0.875,11,-6.587999999999999,1,0.114,0.5710000000000001,0.0,0.622,0.758,112.56299999999999,199133,4.0,2012,2012-09-06
I Objectify,False,0.306,0.988,9,-6.662000000000001,1,0.20600000000000002,7.45e-05,0.0,0.341,0.174,127.227,172293,4.0,1995,1995
Gathering,False,0.29100000000000004,0.424,11,-15.835999999999999,1,0.0373,0.7490000000000001,0.862,0.212,0.12,106.311,57365,4.0,2013,2013-07-26
"Danse,"['1Uff91EOsvd99rtAupatMP', '6kJSScipaoehxfUqUTpiFw']",18,1,False,0.302,0.145,4,-21.464000000000002,1,0.0473,0.995,0.887,0.177,0.0713,105.12,290373,1.0,1989,1989-07-15
Bruce Lee vs Clint Eastwood,True,0.727,0.888,1,-5.4460000000000015,1,0.32,0.46,0.0,0.105,0.887,93.509,97021,4.0,2012,2012-11-08
"The Sleeping Beauty, 'Andrew Mogrelia']","['3MKCzCnpzw3TjUYs2v7vDA', '2Eo4VORMdwb15W8WZh3vl6', '7JQlNkPQ2EwNuzjnFia9DO']",3,1,False,0.114,0.0773,0,-20.329,1,0.0424,0.9620000000000001,0.8740000000000001,0.0947,0.0516,174.87900000000005,288000,3.0,2012,2012-07-03
Dancin',False,0.632,0.9,7,-5.757999999999999,1,0.0279,0.0394,0.000719,0.11800000000000001,0.955,98.943,191013,4.0,2014,2014-08-19
Can't Stay Here No More,False,0.735,0.0745,6,-26.494,1,0.0412,0.39899999999999997,0.0009279999999999999,0.255,0.55,101.921,192800,4.0,2016,2016-10-14
Who You Slidin' Wit (feat. Stan Spit),13,1,True,0.58,0.618,1,-12.604000000000001,1,0.414,0.0364,1.98e-06,0.175,0.8390000000000001,94.18,253840,1.0,2016,2016-07-15
Dying Star,False,0.5539999999999999,0.9209999999999999,10,-4.897,0,0.0428,0.00031,0.0098,0.337,0.341,120.04,240227,4.0,2006,2006-01-19
Brushed Tweed in the Hour of Chaos,1,False,0.662,0.898,11,-8.388,0,0.0856,0.0568,0.0,0.207,0.64,95.99799999999999,315416,4.0,2013,2013-11-05
Big Nikka Swagg,True,0.9,0.257,11,-14.547,1,0.424,0.21899999999999997,0.0,0.355,0.191,123.094,156973,4.0,2011,2011-01-01
No Deal,False,0.426,0.672,9,-5.432,1,0.0317,0.0699,0.0019199999999999998,0.295,0.748,175.263,98093,4.0,2015,2015-03-31
Feelin' Just A Little Like Dale,False,0.738,0.601,2,-10.235,1,0.0432,0.6709999999999999,0.000135,0.22699999999999998,0.831,103.98899999999999,110573,4.0,2005,2005-04-19
Let Me Be - Remastered,False,0.498,0.5660000000000001,9,-10.710999999999999,1,0.0287,0.0485,0.0,0.179,0.708,128.995,143228,4.0,1966,1966-08-19
Kyle's Death,False,0.125,0.126,5,-13.567,0,0.0505,0.787,0.568,0.0911,0.0381,72.667,113547,5.0,2004,2004
"Il barbiere di Siviglia (The Barber of Seville): Act I: Recitativo: Oh buon di, 'Ramón Vargas', 'Angelo Romero', 'Franco de Grandis', 'Ingrid Kertesi', 'Kazmer Sarkany', 'Laszlo Orban', 'Ferenc Korpas', 'Hungarian Radio Chorus', 'Budapest Failoni Chamber Orchestra', 'Will Humburg']","['0roWUeP7Ac4yK4VN6L2gF4', '5p82J9nrI5NT6d0ViMjdSt', '0HRnAb829f5omFs4moz3oX', '36cp3vARoTcgBAuhIAOfls', '70qQMKZ7T4ef2CjQauRxr1', '47IXWrZgW8G5ASWOSNkvPI', '6x4el9ubPjlFACBwKh0VG9', '7CDnLM5rOU1mFytPvsoRUO', '4x4zDMsp1ikPbdzDipGjZx', '12R4C4jtZozKiGe63mKHLM', '4o2cKpvx2MSjV1hrq0XRvF', '7w6HlJdHl67FIA8WGHCoNX', '0O6wGAZW7I1Fn59kpxrjCv']",3,2,False,0.638,0.0728,5,-28.476999999999997,1,0.48700000000000004,0.941,0.0,0.599,0.647,77.488,45067,4.0,1993,1993-09-10
Little Shepherd (Op. 28) (Maykapar),False,0.5489999999999999,0.134,2,-14.614,1,0.10300000000000001,0.9940000000000001,0.948,0.14,0.483,62.24800000000001,32933,4.0,2006,2006-01-01
Samhain's March Revisited,False,0.4970000000000001,0.33399999999999996,11,-10.272,0,0.0314,0.489,0.96,0.105,0.33,114.169,110053,4.0,2011,2011-05-20
"Lobe den Herrn, 'Ton Koopman', 'The Amsterdam Baroque Orchestra & Chior', 'Sandrine Piau', 'Johannette Zomer', 'Caroline Stam']","['5aIqB5nVVvmFsvSdExz408', '7Fu8GId2mQkNzqDbZbcDWM', '6qosbKTNkdF5LBrmBbRXMb', '21ZrUwCPuok2HGHtuUVCGL', '6OMvIPtR1Psr3wswUtcZHu', '2gOg5F8753pC8x12cH00Ua']",19,2,False,0.486,0.28,9,-17.785999999999994,1,0.0397,0.9840000000000001,0.10099999999999999,0.126,0.6679999999999999,97.17399999999999,127947,3.0,2007,2007-03-07
Jitterbug Waltz,False,0.382,0.32,5,-15.229000000000001,1,0.0359,0.904,0.743,0.132,0.47100000000000003,108.24600000000001,403000,4.0,2009,2009-01-01
Addict,False,0.214,0.978,9,-3.7510000000000003,0,0.14400000000000002,0.0339,1.61e-06,0.124,0.41700000000000004,153.88299999999995,204373,4.0,2009,2009-10-31
Don't Stretch the Truth,False,0.521,0.345,0,-11.287,0,0.0281,0.45,0.000194,0.11599999999999999,0.0821,69.02600000000001,172867,4.0,2002,2002
Ms. A. Hulas,False,0.617,0.247,0,-13.927,0,0.0317,0.838,0.0,0.14,0.642,110.521,166000,4.0,2011,2011-02-07
Torn Apart,True,0.187,0.9279999999999999,9,-6.101,1,0.0789,4.760000000000001e-05,0.91,0.166,0.11900000000000001,105.941,157613,4.0,2004,2004-07-13
Called To the Foreign Field,1,False,0.6729999999999999,0.36200000000000004,7,-9.802999999999999,1,0.0479,0.929,3.06e-06,0.183,0.625,113.079,187400,4.0,2002,2002-10-08
High Speed Train,False,0.516,0.823,2,-7.068,1,0.0835,0.502,0.0174,0.10099999999999999,0.67,117.01299999999999,246640,4.0,2014,2014-07-07
Take It Like a Man - JRemix Club Remix,2,1,False,0.718,0.804,5,-5.973,0,0.035,0.00031,0.0798,0.6459999999999999,0.8859999999999999,130.023,436720,4.0,2014,2014-01-24
Jekyll and Hyde,False,0.605,0.295,10,-16.785999999999998,0,0.0556,0.978,0.807,0.094,0.275,143.03,200921,4.0,2011,2011-10-24
Gun Control,13,1,True,0.382,0.7659999999999999,6,-6.947,0,0.292,0.867,0.0,0.568,0.5660000000000001,87.01700000000002,157434,4.0,2020,2020-11-13
Once - MTV Unplugged Live at Hull City Hall,True,0.253,0.5770000000000001,6,-5.5360000000000005,1,0.0322,0.39399999999999996,0.0,0.9079999999999999,0.302,60.286,235908,4.0,2020,2020-06-12
"Die Zauberflöte, 'Hellen Kwon', 'Elizabeth Norberg-Schulz', 'Wilfried Gahmlich', 'Herbert Lippert', 'Georg Tichy', 'Kurt Rydl', 'Hungarian Festival Chorus', 'Budapest Failoni Chamber Orchestra', 'Michael Halasz']","['4NJhFmfw43RLBLjQvxDuRS', '4ZvmXxH5iQk4jluYTAXZAc', '69aklJh2hi3d3flIwYzvS2', '4cytXbLB5BAiye5yXH8Kzk', '0EYZTxCfJomulAwPz6uVUS', '5e7TorFw3csz2affLZzN07', '4mOA5A3LHOBAA8Lawz7XzB', '7BHg4t3c6rrf9g2puYeHP1', '6aFBjwObRsFPVVfqpnlgLX', '7w6HlJdHl67FIA8WGHCoNX', '6Dkj1lYjjOCsGB170vlWc6']",11,1,False,0.271,0.21600000000000005,5,-16.47,1,0.0351,0.988,0.254,0.1,0.158,61.3,183400,3.0,1997,1997-09-30
Testicular Trauma,False,0.272,0.937,4,-6.734,0,0.0539,6.37e-05,0.9129999999999999,0.156,0.56,97.92200000000001,71867,4.0,1999,1999-05-25
Spread The Virus,False,0.6579999999999999,0.603,9,-9.002,0,0.0384,0.0010400000000000001,0.75,0.27,0.0734,120.016,118500,4.0,2020,2020-04-17
Bell Horses,False,0.7040000000000001,0.35700000000000004,5,-9.899,1,0.0569,0.11199999999999999,0.0,0.106,0.56,80.056,96493,4.0,2015,2015-02-20
I'm the One - 2015 Remaster,False,0.31,0.98,1,-5.691,1,0.19699999999999998,0.0152,1.19e-06,0.192,0.237,114.041,224600,4.0,2015,2015-03-27
Ach wie elend ist unsre Zeit,"['62TD7509VQIxUe4WpwO0s3', '2tKALu0DoP6FdIkPm4Bwoa']",13,1,False,0.21100000000000002,0.023,7,-29.745,1,0.0425,0.9840000000000001,0.9059999999999999,0.0892,0.165,86.206,257000,4.0,1999,1999-01-01
Don't Wait,10,1,False,0.451,0.659,0,-7.96,1,0.0344,0.0568,0.0,0.0707,0.5920000000000001,149.756,264907,4.0,2011,2011-11-08
Carolina Breakdown,1,False,0.44799999999999995,0.825,8,-11.847999999999999,1,0.0404,0.261,0.9329999999999999,0.379,0.99,81.847,78467,4.0,2000,2000-04-28
Your Love,False,0.584,0.672,1,-10.727,0,0.0563,0.135,1.98e-06,0.062,0.614,129.53,216707,4.0,2001,2001-08-08
Heart In Seoul,False,0.705,0.727,1,-7.2570000000000014,0,0.0471,0.0544,0.0441,0.0691,0.773,94.037,188960,4.0,2013,2013-06-18
Enigmatic,False,0.746,0.35,0,-14.852,1,0.0637,0.00743,0.00229,0.149,0.46399999999999997,137.95,220000,4.0,2020,2020-10-30
Tu Pauperum Refugium,3iN0L9TZEq3h6Jk24trWd2,"['Josquin des Prez', 'Voices of Ascension Chorus', 'Dennis Keene']","['31f23hmZawdqgp0sECAzE8', '4AjjMZxILxc83KJAEuwu9j', '16e7cTpnxHfo8KnwinUysN']",13,1,False,0.114,0.0419,9,-29.13,0,0.0434,0.992,0.00235,0.099,0.0644,83.32600000000002,194507,4.0,1994,1994-01-01
Best Thing About You,9,1,False,0.764,0.657,4,-10.288,1,0.0674,0.18100000000000002,1.32e-06,0.312,0.7979999999999999,96.029,202747,4.0,2017,2017-12-31
Christmasville Fanfare,False,0.672,0.564,3,-8.05,1,0.0608,0.797,0.887,0.171,0.526,149.996,39333,5.0,2008,2008
The Big Bad Sheep,False,0.726,0.6609999999999999,3,-5.699,1,0.10300000000000001,0.251,0.0,0.0937,0.6809999999999999,132.0,217040,4.0,2009,2009-11-09
Rhapsody of the Darkness,False,0.562,0.943,1,-4.117,1,0.0468,4.45e-05,0.0136,0.35700000000000004,0.37799999999999995,100.96600000000001,297680,4.0,2012,2012-04-25
Hammered Horse,False,0.586,0.405,6,-9.533999999999999,1,0.0609,0.585,0.0,0.124,0.478,111.948,136612,4.0,2013,2013-09-03
The Bloodbells Chime,False,0.439,0.106,0,-26.146,1,0.0492,0.912,0.27,0.7440000000000001,0.34600000000000003,134.599,291480,4.0,2005,2005-08-16
Portals,False,0.506,0.75,0,-8.373,1,0.0274,0.0563,0.8,0.109,0.418,140.01,246883,4.0,2020,2020-05-24
Symphony of Urban Discomfort,False,0.494,0.98,10,-5.404,0,0.124,6.500000000000001e-05,0.8059999999999999,0.0816,0.247,109.99799999999999,190093,5.0,2014,2014-09-16
Breathing Up My Skin,False,0.7040000000000001,0.489,0,-12.091,1,0.0317,0.527,0.00101,0.0934,0.184,134.963,202653,4.0,2008,2008-01-01
Indianer,False,0.621,0.332,6,-13.084000000000001,1,0.0294,0.23199999999999998,0.0225,0.154,0.253,141.747,227400,4.0,1996,1996-03-15
Beer and Speakers,False,0.59,0.528,2,-8.685,1,0.0317,0.41700000000000004,0.0,0.0831,0.68,127.236,169733,4.0,2007,2007-07-18
"Impromptu, 'Llŷr Williams']","['2p0UyoPfYfI76PCStuXfOP', '1hIMnRye51lifBy0mV2jdE']",5,1,False,0.256,0.0419,8,-24.695,1,0.0415,0.9940000000000001,0.907,0.162,0.0917,63.333,576827,3.0,2019,2019-12-13
Love Is Understood,False,0.624,0.868,9,-3.168,0,0.0415,0.00339,0.0,0.0947,0.684,118.95299999999999,214067,4.0,2011,2011-10-07
Really Grindin', '31XLlkS2Hsu6SRguXVayBj', '2P6znKeE8DYFEuIGEE86vv']",12,1,True,0.48100000000000004,0.72,0,-6.154,0,0.35100000000000003,0.0989,0.0,0.0655,0.583,72.877,248793,1.0,2020,2020-09-28
Tangos: Tu Amor para Mí No Es Fantasía / Del Amanecer / Zarcillos de Coral / Tubaru Bai,False,0.72,0.956,6,-2.522,0,0.24100000000000002,0.507,0.0,0.623,0.804,104.969,248387,4.0,2012,2012-06-26
"3 Romances,"['2yzaWNFV3cxmcRZtwtr5WC', '4tpjYsUgy0Jo8OIB6ABTsy', '2zPAz0P1Wt9QE1SNoGWhBS']",3,1,False,0.212,0.278,10,-13.382,1,0.0407,0.9840000000000001,0.195,0.10300000000000001,0.145,98.13600000000001,234707,3.0,2020,2020-11-27
The King and I: Hello Young Lovers (Barbara Cook) - Voice,4,1,False,0.29,0.19399999999999998,2,-14.782,1,0.0389,0.9540000000000001,0.0,0.12,0.14400000000000002,76.225,191800,3.0,1960,1960
404 Not Found,False,0.7,0.528,2,-8.571,1,0.0475,0.858,0.0387,0.188,0.598,114.911,270600,4.0,2006,2006-09-18
Ночь и день,False,0.461,0.741,11,-6.205,1,0.0886,0.0638,0.0,0.57,0.835,200.264,245160,4.0,2004,2004-01-01
Over the Edge,5,1,False,0.0628,0.263,11,-17.352,0,0.0466,0.72,0.893,0.128,0.0361,64.92699999999999,348000,4.0,2019,2019-09-12
Glass & Patron,False,0.629,0.523,6,-10.079,1,0.121,0.0449,0.000276,0.618,0.191,127.045,258920,4.0,2015,2015-08-14
Preacher Of The Blues,False,0.609,0.531,7,-10.767000000000001,1,0.0439,0.728,0.000126,0.174,0.6829999999999999,117.945,197893,4.0,1998,1998
The Way You Are,2,1,False,0.701,0.657,7,-5.9910000000000005,1,0.0258,0.0356,0.0,0.10099999999999999,0.895,104.094,191000,4.0,2013,2013-12-08
How Much I Love You - New Journey Dub,False,0.7609999999999999,0.708,4,-7.862999999999999,0,0.0545,0.0531,0.89,0.0356,0.513,126.994,487909,4.0,2009,2009-03-16
Omar's Boogie,False,0.483,0.856,9,-6.671,1,0.0357,0.00882,0.804,0.327,0.898,110.26299999999999,195280,4.0,2012,2012-06-19
Expose Yourself To Kids,False,0.308,0.9009999999999999,6,-8.168,1,0.0888,0.00081,0.0,0.47700000000000004,0.267,173.364,220853,4.0,2004,2004-08-10
Minimal MC,False,0.7490000000000001,0.409,2,-14.47,0,0.0897,0.0975,0.8540000000000001,0.0882,0.672,80.009,163500,4.0,2009,2009-07-31
Skeleton Inside!,False,0.68,0.861,2,-7.0870000000000015,1,0.0933,0.0172,0.0,0.659,0.363,94.977,263091,4.0,2020,2020-08-21
"""She Was Dragging Me Down...""",28,1,False,0.644,0.18899999999999997,8,-22.11,0,0.94,0.47100000000000003,0.0,0.46799999999999997,0.679,140.196,51907,4.0,2013,2013-07-02
"Cinderella Suite No. 1,"['4kHtgiRnpmFIV5Tm4BIs8l', '0Q1ZpNiiMqVSKWCF3VcoGH', '7oFubvRIriTCF1yfzJm5RC']",8,1,False,0.161,0.17800000000000002,0,-18.921,1,0.042,0.946,0.397,0.139,0.0388,108.51100000000001,177333,4.0,2009,2009-01-27
Beer Pressure,False,0.627,0.938,10,-3.9930000000000003,1,0.036000000000000004,0.0429,0.00335,0.0439,0.8009999999999999,126.1,224304,4.0,2010,2010-01-01
Songs for Judy - Intro,False,0.498,0.303,7,-16.907,1,0.637,0.872,0.0,0.978,0.158,121.53200000000001,205053,3.0,2018,2018-11-30
"Girls Got Rhythm - Live at the Pavillion de Paris,3,3,False,0.363,0.9570000000000001,7,-3.7960000000000003,1,0.0613,2.7600000000000014e-05,0.501,0.948,0.302,145.092,199920,4.0,1997,1997
Apollo (1947 Version): Apollon et les trois Muses, '6x1iIq6sH6TPtCA5IJjA4x', '2skFcEhu0dYXkx7GGfCecx']",3,1,False,0.131,0.0677,0,-25.61,0,0.042,0.9640000000000001,0.84,0.0868,0.0641,93.039,242827,3.0,2007,2007-02-04
Laura,False,0.615,0.539,4,-15.997,0,0.0467,0.0238,0.0073,0.0603,0.8320000000000001,80.435,272800,4.0,1986,1986-11-20
Last Nail in Your Coffin,True,0.23199999999999998,0.993,7,-3.9139999999999997,1,0.182,2.71e-06,0.743,0.23800000000000002,0.10099999999999999,128.442,283890,4.0,2018,2018-08-03
Everlasting Fire,False,0.146,0.986,7,-3.408,0,0.109,6.12e-05,0.009000000000000001,0.0474,0.0374,96.39399999999999,305307,4.0,2010,2010-06-08
Oh My Brother (Live),False,0.431,0.326,2,-13.595,1,0.133,0.715,6.440000000000001e-05,0.72,0.295,144.535,316187,3.0,2017,2017-11-20
"Hey Ma,1,False,0.53,0.99,11,-2.151,1,0.11900000000000001,0.00506,0.0,0.447,0.812,90.068,92882,4.0,2012,2012-06-26
La Madre. (with Sole Giménez) - En Directo,5,2,False,0.539,0.684,5,-4.895,0,0.0823,0.376,0.0,0.6829999999999999,0.37,82.20700000000002,349880,4.0,2014,2014-11-17
All Lessons Learned Too Late,False,0.402,0.017,9,-27.66800000000001,0,0.0333,0.8079999999999999,0.9540000000000001,0.0962,0.0895,73.57,91453,5.0,2007,2007-01-01
Red Eyes Black Heart,11,1,False,0.639,0.665,7,-2.775,1,0.0667,0.26899999999999996,0.00351,0.172,0.488,79.93,159000,4.0,2020,2020-02-14
Happiness,False,0.615,0.662,7,-8.835,1,0.134,0.0206,0.000583,0.114,0.743,80.044,195067,4.0,2001,2001-03-13
Nachts wenn alles schläft,False,0.7290000000000001,0.718,10,-7.416,1,0.0291,0.305,0.000136,0.17,0.741,119.936,199800,4.0,1997,1997-07-21
Cape Verdean Blues,3,1,False,0.46,0.579,5,-11.055,0,0.0404,0.431,0.10400000000000001,0.085,0.519,129.91899999999998,342547,4.0,2010,2010-08-10
"The Rite of Spring, 'Ralph van Raat']","['7ie36YytMoKtPiL7tUvmoE', '4lXabRiLxbtbCCIRFTJ4Gi']",4,1,False,0.311,0.0963,4,-29.557,0,0.0417,0.993,0.853,0.0615,0.0392,112.309,193120,4.0,2018,2018-01-12
The Road Ahead,False,0.615,0.88,0,-7.365,1,0.0456,0.00624,0.815,0.0606,0.526,127.993,288800,4.0,2013,2013-03-19
Angel from Montgomery,False,0.42,0.475,2,-7.7810000000000015,1,0.038,0.657,2.59e-05,0.10099999999999999,0.171,72.791,260920,4.0,2003,2003-05-26
Cantus for Hospitality,False,0.0606,0.14,9,-22.776999999999997,0,0.0449,0.986,0.965,0.113,0.0332,62.93899999999999,574440,4.0,2020,2020-05-29
For Lack Of A Better Title,False,0.767,0.8290000000000001,11,-6.715,0,0.349,0.013000000000000001,0.003820000000000001,0.324,0.9,182.06099999999998,107160,4.0,2006,2006-07-20
Blood Red,True,0.28800000000000003,0.713,6,-9.025,0,0.39399999999999996,0.638,3.3600000000000004e-05,0.155,0.141,98.757,256853,4.0,2010,2010-05-24
"Concerto No. 26 à 2 violes esgales ""Le page"": III. Gavote", '3U6SCiNrEejhIQyYSTN8Bl']",22,1,False,0.0,0.03,0,-26.228,0,0.0,0.883,0.76,0.11599999999999999,0.0,0.0,46280,0.0,2004,2004-09-01
Answers to the Wind,False,0.40299999999999997,0.9129999999999999,7,-4.927,1,0.17300000000000001,0.0639,0.0020399999999999997,0.0942,0.81,146.128,238507,4.0,2002,2002-07-14
Ocean Drive,False,0.68,0.7979999999999999,1,-8.552999999999999,1,0.0397,0.07200000000000001,0.9,0.0773,0.24100000000000002,130.984,190539,4.0,2010,2010-08-18
Rhizoid,False,0.728,0.8170000000000001,10,-7.108,1,0.0583,0.022000000000000002,0.36,0.0893,0.5710000000000001,131.989,364533,4.0,2007,2007-05-15
Who Loves You,False,0.784,0.818,11,-10.694,0,0.037000000000000005,0.00207,0.0235,0.139,0.397,110.815,241600,4.0,1987,1987
To Whom It May Concern (feat. Naxis De Genexis),1,1,False,0.72,0.45899999999999996,7,-6.232,1,0.168,0.7140000000000001,0.0,0.373,0.43,149.865,180220,4.0,2015,2015-07-06
Rome,False,0.551,0.8009999999999999,10,-9.495,0,0.228,0.7709999999999999,0.00283,0.113,0.33299999999999996,136.034,550333,3.0,2006,2006-10-17
"Stabat Mater in F minor, 'Leipzig Radio Symphony Orchestra', 'Herbert Kegel']","['2p0UyoPfYfI76PCStuXfOP', '5pdCZaDIJipH7hKPVDpctz', '3lUTFoSxhZ8fIwmOnNGXwt', '6FtkHbuiDvmjL84LQPEIFA']",13,1,False,0.457,0.266,0,-16.475,1,0.0306,0.993,0.866,0.129,0.331,92.88,206133,4.0,1987,1987
Void,False,0.435,0.8220000000000001,1,-6.1979999999999995,1,0.0396,2.12e-05,0.804,0.21,0.213,119.975,563732,4.0,2020,2020-09-22
"Violin Concerto in A Minor, 'Camilla Kolchinsky']","['78t7WfwhjZLkDHN5QKwS5u', '5b3ITDEG6aHMNbA75778I8', '62QURushyB5wug2XPwajwK', '361clQNd7FGVRL8leTUi5p']",17,1,False,0.198,0.08199999999999999,5,-25.445999999999998,1,0.0418,0.9390000000000001,0.128,0.0937,0.0776,131.503,259600,3.0,1997,1997-08-27
Top Of The World,False,0.561,0.695,11,-5.188,0,0.0329,0.000503,1.4000000000000001e-05,0.33899999999999997,0.542,128.02200000000002,227293,4.0,2003,2003-02-03
Two for Two (Feat. Joe Lovano),False,0.546,0.541,8,-7.359,1,0.051,0.7829999999999999,0.0736,0.11599999999999999,0.624,112.12299999999999,385560,4.0,2011,2011-10-17
Ratfood For Matthews,False,0.792,0.565,4,-11.512,0,0.691,0.57,0.0,0.33399999999999996,0.897,97.89299999999999,81080,5.0,2003,2003-01-01
Koto Music - 12th Century to 18th Century (Godan Ginuta),False,0.64,0.475,1,-8.058,1,0.0596,0.956,0.92,0.0985,0.642,104.51100000000001,151087,4.0,2012,2012-03-30
"Raunch,10,1,False,0.541,0.885,9,-4.8839999999999995,1,0.27699999999999997,0.0154,6.25e-05,0.397,0.7809999999999999,102.361,180867,4.0,2004,2004-04-09
When Juniper Sleeps,False,0.479,0.198,2,-15.522,1,0.0272,0.846,0.857,0.10800000000000001,0.193,60.263999999999996,297355,4.0,1995,1995-08-15
Vengeful Dead,False,0.209,0.978,7,-9.52,1,0.198,0.00257,0.893,0.166,0.0781,113.18700000000001,112093,1.0,2007,2007-01-01
Weihnachtsmedley,1,False,0.737,0.78,7,-7.53,1,0.0439,0.413,0.0,0.0434,0.89,122.87299999999999,176800,4.0,1996,1996
Espagne (Souvenirs): II. Asturias,1,False,0.33,0.0157,2,-28.886999999999997,1,0.0713,0.995,0.888,0.0981,0.0787,70.69,234893,4.0,2007,2007-09-01
Hail Sorrow,True,0.32,0.903,4,-4.675,0,0.0688,0.000305,0.0156,0.17600000000000002,0.214,145.911,397207,4.0,2017,2017-04-13
Cutthroat,True,0.823,0.654,6,-5.485,0,0.284,0.13699999999999998,0.0,0.0773,0.778,169.95,263340,4.0,2020,2020-08-29
The Creeper - Bonus Track,False,0.594,0.8220000000000001,4,-6.371,0,0.0324,0.0965,5.6399999999999995e-05,0.183,0.7759999999999999,135.369,198020,4.0,1990,1990
Sonata I - C major: Largo, '3KYehrHWNpYfNMpJe0kBML', '6aZcT9sJMlL0yUOrEWa74E']",1,1,False,0.32899999999999996,0.14800000000000002,11,-16.908,1,0.038,0.529,0.0,0.23600000000000002,0.345,63.527,242120,4.0,2007,2007-07-22
Jungle,False,0.662,0.7979999999999999,2,-7.996,1,0.0696,0.523,1.9600000000000002e-05,0.263,0.828,99.66799999999999,233293,4.0,1977,1977
Imposible,False,0.7140000000000001,0.626,4,-7.324,1,0.0353,0.324,6.14e-05,0.10300000000000001,0.662,103.92,164135,1.0,2016,2016-04-01
Boney Fingers,False,0.6,0.72,9,-6.3329999999999975,1,0.0479,0.322,7.52e-05,0.183,0.779,171.985,169320,4.0,2010,2010-04-23
In My Scope,False,0.802,0.563,10,-10.552999999999999,0,0.0855,0.00536,0.774,0.11900000000000001,0.242,126.337,349599,4.0,2008,2008-04-08
The Old Country, '2GryQVS8rv0VqHUGN4Ua3v', '4UjlFZPd9pYcyGhwdcrXvH']",4,1,False,0.45,0.414,5,-15.683,1,0.0397,0.353,0.34600000000000003,0.9159999999999999,0.331,97.274,668893,3.0,2007,2007-02-06
Got A River,False,0.5760000000000001,0.373,2,-11.98,1,0.0284,0.632,1.25e-06,0.12300000000000001,0.7979999999999999,146.947,143667,4.0,2010,2010-12-01
Shuffle,7,1,False,0.6629999999999999,0.7240000000000001,6,-6.4239999999999995,1,0.0646,0.0276,0.431,0.135,0.8740000000000001,158.958,295733,3.0,2018,2018-03-23
Get That Way,False,0.546,0.87,2,-6.577000000000001,1,0.0787,0.00674,1.3e-06,0.27399999999999997,0.4,129.583,227280,4.0,1997,1997
A Kegga Beer and Potato Chips - Live,False,0.5579999999999999,0.742,4,-9.449,0,0.07400000000000001,0.109,0.0152,0.8390000000000001,0.835,144.269,200387,4.0,2011,2011-10-31
"Hungary: Himnusz (Hymn), 'Ferenc Erkel']","['428GNN7qZnTsMaK3SfPo6D', '50MREZ0LJcSvrtKuyTV8Su', '11NVH723NkiYhejydyQI1H']",16,1,False,0.139,0.0809,3,-20.047,1,0.0356,0.982,0.877,0.135,0.0611,141.974,84627,3.0,2006,2006-06-01
Colossus,False,0.5539999999999999,0.9590000000000001,1,-3.713,1,0.0815,0.00419,0.892,0.409,0.263,173.97,276436,4.0,2015,2015-07-06
Bear's Message,False,0.44799999999999995,0.157,10,-17.156,0,0.0394,0.503,0.763,0.125,0.215,156.907,198693,4.0,1992,1992
Pickles,False,0.6940000000000001,0.28,3,-15.677999999999999,1,0.0472,0.996,0.843,0.158,0.765,100.521,182893,4.0,2007,2007-03-06
Sideways: IV. Slow Quartet,10,1,False,0.122,0.00503,2,-25.971999999999998,1,0.0501,0.963,0.84,0.0908,0.040999999999999995,65.932,159240,3.0,2015,2015-04-01
FIRST FRAGMENT,False,0.228,0.193,8,-26.105999999999998,0,0.0693,0.905,0.91,0.354,0.0861,117.662,401147,3.0,2001,2001-12-31
We Remember,False,0.524,0.763,7,-5.58,1,0.0256,0.0008640000000000001,0.000793,0.19399999999999998,0.42,100.014,243089,4.0,2014,2014-07-21
Rivals,False,0.631,0.557,3,-8.602,1,0.0278,0.132,0.031,0.113,0.467,173.97299999999996,169785,4.0,2014,2014-04-01
"Saul, 'Knut Schoch', 'Barbara Schlick', 'Claron McFadden', 'Marcel Beekman', 'Gotthold Schwarz', 'Junge Kantorei', 'Frankfurt Baroque Orchestra', 'Joachim Carlos Martini']","['1QL7yTHrdahRMpvNtn6rI2', '0q97TXwQIlhiPhSyBnc5uY', '7c3xuGGE9BOGOaefba2Jqt', '7wRKUyRFa78oIENRaZhPtA', '0gmKLfaE6sG19fpCMJWhe3', '28CuxNgN5XN2pjLNYAMZjE', '1X3dJrgehLIjhPagvBtXbN', '3pZ67Pq2rSWUa5psFuNuZC', '2gIaO6SColHQT8ah4a6uuO', '4fFOSPDZSong8uLTliazsa', '19pKZ73EPlzeffharlVpsp']",11,1,False,0.573,0.0297,1,-30.423000000000002,1,0.0412,0.8859999999999999,0.0,0.285,0.205,33.754,29400,4.0,1998,1998-11-26
Free Flow,False,0.517,0.56,5,-5.705,1,0.0254,0.649,0.00321,0.10400000000000001,0.201,146.012,228294,4.0,2016,2016-11-04
Drunkard's Doom,11,1,False,0.257,0.28300000000000003,5,-10.696,1,0.0334,0.606,0.00122,0.0885,0.125,134.683,274373,4.0,1998,1998-01-01
Freedom,True,0.8009999999999999,0.718,8,-6.3610000000000015,0,0.301,0.007240000000000002,2.47e-05,0.0588,0.27899999999999997,87.039,178920,4.0,2009,2009-12-15
