,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
11241,86.5,65.6,75.9,87.8,65.6,76.5,63.9,68.0,0.005,100.0,4.17,0.0,0.0,36.8,13.7,105.8,35.7,9.9,209.6,18.0,9.0,0.0
11242,84.3,65.6,73.6,85.8,65.6,73.8,62.5,68.7,0.673,100.0,16.67,0.0,0.0,39.1,10.8,115.5,55.5,9.6,209.4,18.2,10.0,0.19
11243,83.7,67.6,75.0,87.9,67.6,76.2,68.1,80.3,0.499,100.0,16.67,0.0,0.0,33.1,14.7,242.6,58.1,9.7,222.3,19.2,8.0,0.29
11244,91.7,70.9,81.4,95.4,70.9,83.1,67.7,65.2,0.0,0.0,0.0,0.0,0.0,21.9,8.7,261.1,42.4,9.9,308.7,26.6,10.0,0.47
11245,97.7,76.1,85.3,106.3,76.1,89.8,71.9,66.4,0.102,100.0,4.17,0.0,0.0,34.4,11.4,326.1,28.8,9.8,264.2,23.1,9.0,0.51
11246,95.2,75.7,85.4,102.2,75.7,89.5,69.8,61.0,0.19,100.0,8.33,0.0,0.0,15.0,7.7,177.9,40.4,9.8,209.0,18.2,9.0,0.53
11247,91.5,72.0,81.1,91.9,72.0,81.4,63.5,59.2,0.0,0.0,0.0,0.0,0.0,28.1,16.1,324.6,27.1,9.9,309.6,26.8,10.0,0.62
11248,87.5,65.6,76.9,84.2,65.6,76.0,49.8,41.1,0.0,0.0,0.0,0.0,0.0,23.5,14.4,53.0,10.0,9.9,317.0,27.7,9.0,0.67
11249,90.9,62.8,77.7,89.3,62.8,77.3,56.3,50.2,0.0,0.0,0.0,0.0,0.0,9.6,6.7,340.0,16.8,9.9,303.6,25.9,9.0,0.72
11250,97.1,67.9,84.1,99.1,67.9,85.4,63.6,53.2,0.0,0.0,0.0,0.0,0.0,20.9,11.3,320.0,4.9,9.9,303.7,26.2,9.0,0.82
11251,96.4,76.2,85.5,99.5,76.2,88.1,67.4,56.2,0.008,100.0,4.17,0.0,0.0,29.6,15.8,313.8,25.8,9.9,251.8,21.8,9.0,0.87
11252,91.6,74.0,83.6,95.7,74.0,86.0,66.8,58.1,0.0,0.0,0.0,0.0,0.0,25.2,12.4,96.5,43.8,9.8,176.0,15.3,7.0,0.91
11253,89.2,72.2,80.9,91.7,72.2,82.4,66.3,62.2,0.003,100.0,4.17,0.0,0.0,15.0,7.5,130.5,57.6,9.9,173.2,14.8,10.0,0.97
11254,87.0,71.8,76.7,91.5,71.8,77.8,70.3,82.0,0.257,100.0,20.83,0.0,0.0,19.7,12.4,90.8,81.3,8.8,179.3,15.4,9.0,0.0
11255,88.8,71.2,78.6,91.7,71.2,80.0,69.5,75.9,0.154,100.0,12.5,0.0,0.0,16.8,8.7,94.5,65.5,9.2,325.0,27.8,5.0,0.01
11256,73.9,67.4,70.3,73.9,67.4,70.3,67.2,90.3,0.089,100.0,37.5,0.0,0.0,25.5,11.4,77.1,100.0,7.1,520.6,45.6,5.0,0.5
11257,82.1,70.7,75.1,86.0,70.7,75.9,70.2,85.6,0.033,100.0,20.83,0.0,0.0,15.9,9.6,175.4,80.3,7.8,506.9,44.2,5.0,0.51
11258,73.1,56.1,63.4,73.1,56.1,63.4,59.3,87.3,0.567,100.0,54.17,0.0,0.0,33.7,17.6,214.8,97.5,8.4,26.9,2.4,1.0,1.0
11259,51.1,31.3,37.7,51.1,23.8,29.3,31.1,77.6,0.377,100.0,33.33,0.0,0.0,44.5,26.4,310.4,63.7,9.2,83.1,7.2,5.0,0.0
11260,51.5,28.8,39.2,51.5,22.6,35.4,21.6,51.0,0.0,0.0,0.0,0.0,0.0,18.3,10.7,87.0,16.2,9.9,113.3,9.8,5.0,0.19
11261,62.5,43.3,50.4,62.5,38.1,48.4,43.2,76.8,0.482,100.0,33.33,0.0,0.0,28.5,11.0,112.1,99.0,8.8,42.5,3.8,3.0,0.24
11262,46.8,38.3,42.4,42.8,32.9,38.5,33.2,70.2,0.067,100.0,12.5,0.0,0.0,24.2,13.9,74.7,71.0,9.7,39.6,3.3,2.0,0.47
11263,44.6,30.0,35.9,42.1,27.1,33.2,26.8,70.9,0.0,0.0,0.0,0.0,0.0,8.9,7.7,329.8,55.7,9.0,109.2,9.6,6.0,0.6
11264,49.3,33.3,39.7,45.1,24.0,36.0,25.1,56.8,0.0,0.0,0.0,0.1,0.0,33.0,20.5,310.7,69.7,9.9,73.8,6.4,3.0,0.91
11265,37.0,25.3,30.5,30.6,13.3,21.4,9.2,43.6,0.006,100.0,8.33,0.0,0.1,34.2,20.3,312.8,26.2,9.6,144.8,12.6,6.0,0.95
11266,56.5,44.4,49.1,56.5,39.4,46.4,36.7,62.8,0.118,100.0,20.83,0.0,0.0,28.6,13.0,92.1,77.6,9.6,59.5,5.4,3.0,0.01
11267,63.0,35.2,49.2,63.0,24.6,45.0,46.2,89.4,1.158,100.0,45.83,0.0,0.0,30.5,18.6,287.8,99.9,8.5,26.7,2.3,1.0,0.07
11268,44.7,28.5,35.5,40.9,19.0,28.6,19.4,54.5,0.0,0.0,0.0,0.0,0.0,29.7,18.1,329.5,20.1,9.9,159.3,13.9,6.0,0.11
11269,50.5,30.9,39.9,50.5,22.6,35.1,21.3,49.2,0.0,0.0,0.0,0.0,0.0,23.9,13.4,76.0,28.1,9.9,157.1,13.8,6.0,0.15
11270,49.5,41.8,45.1,46.5,38.3,42.1,28.2,51.8,0.0,0.0,0.0,0.0,0.0,20.8,10.8,339.1,61.4,9.9,72.9,6.2,3.0,0.2
11271,66.6,37.6,51.9,66.6,37.6,51.7,30.5,47.4,0.0,0.0,0.0,0.0,0.0,23.2,14.1,230.1,10.0,9.9,165.9,14.4,6.0,0.38
11272,68.7,41.2,54.1,68.7,41.2,53.3,37.4,56.0,0.0,0.0,0.0,0.0,0.0,20.1,12.1,295.2,15.1,9.9,161.3,14.1,6.0,0.42
11273,46.9,36.6,41.8,40.8,27.8,35.0,19.4,42.9,0.0,0.0,0.0,0.0,0.0,30.7,19.2,311.3,33.2,9.9,172.9,14.9,7.0,0.45
11274,60.0,31.6,46.0,60.0,29.1,44.8,21.7,42.0,0.0,0.0,0.0,0.0,0.0,23.0,10.6,100.5,14.3,9.9,194.3,17.0,7.0,0.58
11275,52.3,46.2,49.2,52.3,42.4,47.5,45.1,86.3,0.435,100.0,54.17,0.0,0.0,15.9,9.4,355.0,99.8,7.6,25.5,2.2,1.0,0.94
11276,77.0,51.5,63.5,77.0,51.5,63.5,46.7,57.1,0.0,0.0,0.0,0.0,0.0,24.5,13.8,128.5,31.6,9.5,195.3,17.0,7.0,0.04
11277,78.4,56.2,67.9,78.4,56.2,67.9,54.9,65.5,0.0,0.0,0.0,0.0,0.0,23.0,12.3,181.7,48.1,9.9,153.4,13.3,7.0,0.08
11278,53.8,28.6,36.4,53.8,17.7,26.7,21.6,59.5,0.806,100.0,29.17,0.1,0.0,50.4,26.1,315.5,57.0,8.9,192.4,16.6,9.0,0.35
11279,65.8,50.1,57.2,65.8,50.1,57.2,50.6,79.6,1.834,100.0,33.33,0.0,0.0,26.8,13.5,167.1,60.6,8.2,33.0,2.9,2.0,0.09
11280,79.8,58.7,70.0,79.8,58.7,70.0,55.3,61.7,0.0,0.0,0.0,0.0,0.0,24.2,9.0,155.9,42.3,9.9,185.4,16.0,9.0,0.81
11281,80.1,57.5,69.8,80.9,57.5,69.8,56.1,62.7,0.0,0.0,0.0,0.0,0.0,20.1,9.6,161.4,41.7,9.9,168.0,14.7,9.0,1.0
11282,80.3,63.3,71.1,81.3,63.3,71.2,61.6,73.2,0.0,0.0,0.0,0.0,0.0,23.0,13.8,217.2,49.1,9.7,184.7,15.9,7.0,0.0
11283,83.7,67.6,75.0,87.9,67.6,76.2,68.1,80.3,0.499,100.0,16.67,0.0,0.0,33.1,14.7,242.6,58.1,9.7,222.3,19.2,8.0,0.29
11284,83.7,68.4,75.3,86.8,68.4,76.0,66.7,76.2,0.289,100.0,12.5,0.0,0.0,42.7,11.8,295.0,61.6,9.9,187.2,16.3,10.0,0.35
11285,82.7,61.6,73.4,82.2,61.6,73.4,58.2,61.0,0.0,0.0,0.0,0.0,0.0,17.2,8.3,330.7,30.5,9.9,257.7,22.3,10.0,0.39
11286,86.7,68.7,78.0,87.9,68.7,78.6,63.4,62.4,0.0,0.0,0.0,0.0,0.0,10.5,6.7,309.4,63.8,9.9,258.6,22.3,10.0,0.44
11287,91.7,70.9,81.4,95.4,70.9,83.1,67.7,65.2,0.0,0.0,0.0,0.0,0.0,21.9,8.7,261.1,42.4,9.9,308.7,26.6,10.0,0.47
11288,94.5,72.0,84.2,103.5,72.0,89.1,71.5,67.4,0.0,0.0,0.0,0.0,0.0,19.7,9.9,276.2,26.3,9.8,271.8,23.6,10.0,0.49
11289,95.0,77.1,85.8,104.0,77.1,92.1,73.6,68.3,0.0,0.0,0.0,0.0,0.0,20.7,11.1,306.8,28.7,9.8,213.8,18.5,9.0,0.5
11290,97.7,76.1,85.3,106.3,76.1,89.8,71.9,66.4,0.102,100.0,4.17,0.0,0.0,34.4,11.4,326.1,28.8,9.8,264.2,23.1,9.0,0.51
11291,95.2,75.7,85.4,102.2,75.7,89.5,69.8,61.0,0.19,100.0,8.33,0.0,0.0,15.0,7.7,177.9,40.4,9.8,209.0,18.2,9.0,0.53
11292,94.8,75.3,83.2,100.7,75.3,86.2,70.6,67.8,0.2,100.0,12.5,0.0,0.0,39.5,18.1,313.7,40.4,9.6,267.4,22.8,9.0,0.57
11293,91.5,72.0,81.1,91.9,72.0,81.4,63.5,59.2,0.0,0.0,0.0,0.0,0.0,28.1,16.1,324.6,27.1,9.9,309.6,26.8,10.0,0.62
11294,87.5,65.6,76.9,84.2,65.6,76.0,49.8,41.1,0.0,0.0,0.0,0.0,0.0,23.5,14.4,53.0,10.0,9.9,317.0,27.7,9.0,0.67
11295,90.9,62.8,77.7,89.3,62.8,77.3,56.3,50.2,0.0,0.0,0.0,0.0,0.0,9.6,6.7,340.0,16.8,9.9,303.6,25.9,9.0,0.72
11296,97.1,67.9,84.1,99.1,67.9,85.4,63.6,53.2,0.0,0.0,0.0,0.0,0.0,20.9,11.3,320.0,4.9,9.9,303.7,26.2,9.0,0.82
11297,91.0,73.2,81.8,92.0,73.2,82.4,66.5,63.2,0.819,100.0,8.33,0.0,0.0,33.3,12.1,134.4,53.5,9.7,228.0,19.6,9.0,0.95
11298,89.2,72.2,80.9,91.7,72.2,82.4,66.3,62.2,0.003,100.0,4.17,0.0,0.0,15.0,7.5,130.5,57.6,9.9,173.2,14.8,10.0,0.97
11299,88.1,74.2,78.6,93.0,74.2,79.7,68.8,72.7,0.943,100.0,16.67,0.0,0.0,18.3,10.6,242.0,63.0,9.7,132.0,11.4,6.0,0.99
11300,88.8,71.2,78.6,91.7,71.2,80.0,69.5,75.9,0.154,100.0,12.5,0.0,0.0,16.8,8.7,94.5,65.5,9.2,325.0,27.8,5.0,0.01
11301,89.6,71.4,79.9,94.0,71.4,81.9,69.9,74.1,0.0,0.0,0.0,0.0,0.0,9.2,8.9,289.8,44.9,9.5,512.8,44.3,5.0,0.05
11302,92.2,73.7,81.3,97.5,73.7,84.2,71.6,74.2,0.267,100.0,12.5,0.0,0.0,27.6,8.8,279.2,39.8,9.8,512.0,44.3,5.0,0.08
11303,86.0,73.2,78.0,92.5,73.2,80.0,72.6,84.2,0.296,100.0,50.0,0.0,0.0,29.9,11.4,231.3,70.6,9.4,515.5,44.8,5.0,0.38
11304,86.0,73.5,78.9,91.4,73.5,80.9,72.0,80.2,0.254,100.0,37.5,0.0,0.0,21.9,9.2,305.9,79.5,9.5,513.9,44.4,5.0,0.42
11305,88.5,73.2,79.8,88.4,73.2,80.3,66.9,68.2,0.0,0.0,0.0,0.0,0.0,18.3,9.6,292.2,49.9,9.9,513.6,44.3,5.0,0.51
11306,90.4,69.2,80.9,90.3,69.2,81.3,64.7,61.7,0.0,0.0,0.0,0.0,0.0,13.9,7.8,352.6,32.6,9.9,512.0,44.1,5.0,0.53
11307,88.5,72.2,81.0,92.1,72.2,82.8,68.5,67.8,0.0,0.0,0.0,0.0,0.0,21.9,8.1,228.5,33.2,9.9,511.9,44.1,5.0,0.6
11308,91.0,70.9,78.6,97.9,70.9,80.9,70.2,76.9,0.0,0.0,0.0,0.0,0.0,51.7,8.5,247.1,42.2,9.6,513.7,44.4,5.0,0.89
11309,89.3,74.0,82.0,95.3,74.0,85.3,71.6,72.1,0.0,0.0,0.0,0.0,0.0,17.2,10.1,237.7,41.8,9.9,511.4,43.9,5.0,0.96
11310,89.9,71.1,79.6,93.5,71.1,81.3,69.4,73.9,0.05,100.0,8.33,0.0,0.0,39.1,13.2,241.4,50.1,9.9,513.1,44.2,5.0,0.04
11311,82.2,72.2,77.7,86.2,72.2,79.1,70.3,78.5,0.0,0.0,0.0,0.0,0.0,20.8,11.7,293.1,49.6,9.8,439.6,37.9,5.0,0.07
11312,89.6,72.2,79.6,96.2,72.2,82.1,71.6,78.5,0.445,100.0,12.5,0.0,0.0,29.9,15.0,93.6,51.9,9.4,536.7,46.6,5.0,0.31
11313,89.0,70.3,78.4,94.8,70.3,80.6,70.3,77.9,0.576,100.0,20.83,0.0,0.0,31.6,6.5,99.1,46.1,9.8,514.1,44.5,5.0,0.36
11314,88.3,71.4,78.2,94.3,71.4,80.3,70.4,77.8,0.046,100.0,4.17,0.0,0.0,11.9,9.6,277.2,36.2,9.9,514.4,44.8,5.0,0.41
11315,84.1,71.4,76.3,88.8,71.4,77.5,70.2,82.4,0.314,100.0,16.67,0.0,0.0,18.3,9.0,230.1,52.6,9.7,516.3,44.8,5.0,0.5
11316,88.3,71.6,78.3,91.9,71.6,79.4,68.9,75.7,0.023,100.0,12.5,0.0,0.0,16.3,10.6,287.7,52.8,9.7,514.5,44.5,5.0,0.5
11317,89.5,72.7,79.3,94.6,72.7,81.2,68.7,71.2,0.193,100.0,8.33,0.0,0.0,39.2,12.4,251.0,43.4,9.8,483.2,41.9,5.0,0.58
11318,86.2,69.7,77.1,87.9,69.7,77.8,67.6,74.7,0.0,0.0,0.0,0.0,0.0,13.9,11.5,335.9,42.3,9.8,515.4,44.6,5.0,0.62
11319,84.1,71.6,77.6,88.6,71.6,79.4,71.6,82.7,0.002,100.0,8.33,0.0,0.0,18.1,8.2,214.1,73.8,9.3,514.0,44.5,5.0,0.82
11320,83.9,69.9,75.9,88.9,69.9,77.4,70.4,84.3,0.238,100.0,12.5,0.0,0.0,32.7,11.7,239.9,78.3,8.8,516.5,44.8,5.0,0.86
11321,89.2,71.5,79.8,93.1,71.5,81.7,70.2,74.7,0.003,100.0,4.17,0.0,0.0,17.2,7.6,102.8,30.4,9.9,448.5,38.6,5.0,0.01
11322,87.9,72.2,78.9,91.7,72.2,80.5,70.2,76.3,0.0,0.0,0.0,0.0,0.0,16.8,8.9,119.7,64.5,9.9,515.0,44.6,5.0,0.24
11323,80.8,73.2,75.7,84.2,73.2,75.9,71.4,86.8,0.132,100.0,33.33,0.0,0.0,15.9,8.7,115.7,90.4,9.2,517.9,45.4,5.0,0.29
11324,65.3,52.0,58.3,65.3,52.0,58.3,50.0,74.1,0.0,0.0,0.0,0.0,0.0,25.1,11.0,86.4,70.5,9.9,529.7,45.6,5.0,0.1
11325,58.8,56.3,57.3,58.8,56.3,57.3,56.0,95.3,0.078,100.0,25.0,0.0,0.0,23.9,10.3,99.1,100.0,4.9,530.3,45.6,5.0,0.15
11326,73.0,57.5,63.5,73.0,57.5,63.5,57.7,83.4,0.359,100.0,33.33,0.0,0.0,22.4,8.7,283.9,83.5,6.1,526.1,45.6,5.0,0.21
11327,73.4,55.5,63.0,73.4,55.5,63.0,53.1,72.1,0.0,0.0,0.0,0.0,0.0,14.3,8.2,61.6,37.2,9.8,439.3,38.1,5.0,0.32
11328,73.6,54.0,62.2,73.6,54.0,62.2,53.1,73.7,0.0,0.0,0.0,0.0,0.0,13.4,7.3,80.6,20.0,9.9,525.8,45.6,5.0,0.37
11329,76.8,62.3,68.2,76.8,62.3,68.2,60.9,78.1,0.012,100.0,8.33,0.0,0.0,22.6,11.0,156.4,77.3,9.2,497.0,43.4,5.0,0.45
11330,81.2,66.0,72.3,83.0,66.0,72.5,64.8,78.5,0.0,0.0,0.0,0.0,0.0,24.1,11.9,108.7,63.7,9.9,519.4,47.2,5.0,0.48
11331,67.7,42.0,58.0,67.7,35.3,56.6,52.8,83.5,0.0,0.0,0.0,0.0,0.0,26.5,16.9,294.0,84.2,8.4,529.5,45.6,5.0,0.58
11332,48.4,39.3,44.7,44.9,34.7,39.7,34.8,69.0,0.0,0.0,0.0,0.0,0.0,27.1,14.8,317.5,51.0,9.9,433.3,36.9,5.0,0.75
11333,46.2,32.5,38.0,42.0,27.0,33.3,22.1,55.0,0.0,0.0,0.0,0.0,0.0,23.3,12.6,316.4,9.7,9.9,542.7,47.1,5.0,0.8
11334,52.9,29.5,40.0,52.9,23.6,37.4,22.6,52.3,0.0,0.0,0.0,0.0,0.0,15.4,9.9,329.7,14.2,9.9,540.7,46.5,5.0,0.85
11335,52.0,31.2,42.3,52.0,29.6,40.9,29.1,61.5,0.0,0.0,0.0,0.0,0.0,18.8,12.0,296.0,28.4,9.9,539.0,46.3,5.0,0.89
11336,46.2,31.0,39.4,41.2,30.1,34.7,17.5,41.9,0.0,0.0,0.0,0.0,0.0,26.8,11.9,322.2,34.2,9.9,542.2,46.9,5.0,0.93
11337,56.7,27.8,41.5,56.7,24.5,40.4,21.1,48.4,0.0,0.0,0.0,0.0,0.0,13.2,8.2,68.5,26.4,9.9,538.6,46.4,5.0,0.97
11338,65.2,46.5,56.0,65.2,44.7,55.8,46.1,72.1,0.031,100.0,8.33,0.0,0.0,23.0,11.2,115.1,57.7,9.3,449.6,38.8,5.0,0.04
11339,65.4,54.7,60.7,65.4,54.7,60.7,50.6,71.9,0.53,100.0,29.17,0.0,0.0,32.0,17.9,234.6,56.1,8.8,467.8,40.4,5.0,0.08
11340,62.5,49.4,56.8,62.5,48.1,56.8,53.1,87.5,0.098,100.0,16.67,0.0,0.0,21.2,11.9,273.6,86.5,8.6,529.7,45.6,5.0,0.4
11341,59.0,43.6,52.4,59.0,42.4,52.1,44.9,76.5,0.0,0.0,0.0,0.0,0.0,18.3,9.4,316.5,50.9,9.6,532.8,45.6,5.0,0.44
11342,51.3,46.7,49.4,51.3,42.9,48.1,44.1,83.3,1.09,100.0,58.33,0.0,0.0,17.0,10.7,84.7,100.0,6.4,537.0,45.6,5.0,0.47
11343,76.7,60.8,66.2,76.7,60.8,66.2,62.0,87.5,0.0,0.0,0.0,0.0,0.0,18.8,11.4,263.9,55.4,6.1,522.3,45.6,5.0,0.5
11344,65.7,41.8,52.0,65.7,40.9,51.4,37.3,58.0,0.0,0.0,0.0,0.0,0.0,11.4,8.2,91.3,43.2,9.9,532.9,45.6,5.0,0.22
11345,77.5,65.8,72.0,77.5,65.8,72.0,64.6,78.3,0.031,100.0,16.67,0.0,0.0,30.7,15.8,210.0,92.7,9.7,67.6,5.7,3.0,0.99
11346,51.1,31.3,37.7,51.1,23.8,29.3,31.1,77.6,0.377,100.0,33.33,0.0,0.0,44.5,26.4,310.4,63.7,9.2,83.1,7.2,5.0,0.0
11347,39.3,27.2,33.3,35.3,17.1,26.3,19.0,57.3,0.0,0.0,0.0,0.0,0.0,28.9,14.4,322.8,30.4,9.9,109.4,9.4,5.0,0.14
11348,51.5,28.8,39.2,51.5,22.6,35.4,21.6,51.0,0.0,0.0,0.0,0.0,0.0,18.3,10.7,87.0,16.2,9.9,113.3,9.8,5.0,0.19
11349,62.5,43.3,50.4,62.5,38.1,48.4,43.2,76.8,0.482,100.0,33.33,0.0,0.0,28.5,11.0,112.1,99.0,8.8,42.5,3.8,3.0,0.24
11350,50.2,30.1,39.5,50.2,25.2,36.1,17.2,41.4,0.0,0.0,0.0,0.0,0.0,29.1,17.6,357.1,0.0,9.9,115.8,9.8,5.0,0.33
11351,39.7,34.0,36.0,31.1,23.6,27.2,33.4,90.3,0.73,100.0,83.33,0.6,0.5,40.5,25.4,83.3,99.6,6.0,20.2,1.7,1.0,0.49
11352,52.3,32.5,44.1,52.3,23.9,39.6,38.8,83.0,0.295,100.0,54.17,0.0,0.0,23.0,14.8,296.7,95.4,8.4,21.6,1.7,1.0,0.53
11353,44.6,30.0,35.9,42.1,27.1,33.2,26.8,70.9,0.0,0.0,0.0,0.0,0.0,8.9,7.7,329.8,55.7,9.0,109.2,9.6,6.0,0.6
11354,56.7,25.0,39.3,56.7,18.3,36.6,16.8,40.8,0.0,0.0,0.0,0.0,0.0,24.4,13.5,239.6,2.1,9.9,140.5,12.2,6.0,0.98
11355,58.3,32.6,43.5,58.3,32.6,43.1,24.2,50.6,0.0,0.0,0.0,0.0,0.0,13.2,8.7,309.3,21.9,9.9,125.4,10.8,5.0,1.0
11356,44.7,28.5,35.5,40.9,19.0,28.6,19.4,54.5,0.0,0.0,0.0,0.0,0.0,29.7,18.1,329.5,20.1,9.9,159.3,13.9,6.0,0.11
11357,61.3,30.5,45.9,61.3,30.3,45.6,26.7,52.2,0.0,0.0,0.0,0.0,0.0,22.3,11.2,259.8,0.9,9.9,163.0,14.3,6.0,0.29
11358,62.8,33.3,45.5,62.8,26.3,40.1,38.1,75.8,0.898,100.0,16.67,0.0,0.0,30.7,19.3,304.4,63.6,9.4,146.6,12.7,7.0,0.52
11359,55.5,29.7,41.7,55.5,21.0,37.4,21.9,48.3,0.0,0.0,0.0,0.0,0.0,27.7,15.0,320.8,0.4,9.9,189.9,16.6,7.0,0.54
11360,60.0,31.6,46.0,60.0,29.1,44.8,21.7,42.0,0.0,0.0,0.0,0.0,0.0,23.0,10.6,100.5,14.3,9.9,194.3,17.0,7.0,0.58
11361,57.3,42.9,50.8,57.3,39.6,50.1,41.8,72.8,0.625,100.0,41.67,0.0,0.0,21.0,9.2,103.3,78.1,8.0,61.8,5.6,5.0,0.62
11362,71.0,53.3,61.3,71.0,53.3,61.3,56.2,84.4,0.198,100.0,33.33,0.0,0.0,25.3,11.5,175.7,74.1,8.1,88.3,7.8,5.0,0.67
11363,62.4,37.2,48.1,62.4,31.5,45.6,34.2,60.2,0.0,0.0,0.0,0.0,0.0,25.7,11.9,323.4,65.5,9.9,148.3,12.8,6.0,0.89
11364,52.3,46.2,49.2,52.3,42.4,47.5,45.1,86.3,0.435,100.0,54.17,0.0,0.0,15.9,9.4,355.0,99.8,7.6,25.5,2.2,1.0,0.94
11365,56.8,23.8,38.9,56.8,18.8,36.2,12.2,36.0,0.0,0.0,0.0,0.0,0.0,18.3,10.1,292.1,0.9,9.9,241.5,19.9,8.0,0.39
11366,65.2,51.3,59.4,65.2,51.3,59.4,47.8,68.1,0.005,100.0,4.17,0.0,0.0,27.7,15.4,265.1,48.1,9.2,236.3,20.5,8.0,0.51
11367,68.2,40.4,54.4,68.2,37.2,53.1,32.3,47.6,0.0,0.0,0.0,0.0,0.0,27.8,16.8,321.9,6.0,9.9,244.6,20.8,8.0,0.53
11368,63.5,43.5,53.3,63.5,38.8,51.7,20.9,28.3,0.0,0.0,0.0,0.0,0.0,30.1,16.8,302.5,16.9,9.9,241.1,20.7,8.0,0.88
11369,74.1,47.7,60.5,74.1,47.7,60.5,35.9,40.9,0.0,0.0,0.0,0.0,0.0,17.7,9.6,116.6,46.3,9.7,223.3,19.4,8.0,0.96
11370,81.9,54.8,67.5,80.2,54.8,67.3,48.5,55.1,0.0,0.0,0.0,0.0,0.0,38.9,19.0,155.1,44.8,9.7,178.2,15.6,7.0,0.99
11371,66.5,42.8,54.9,66.5,41.2,54.6,36.1,51.7,0.0,0.0,0.0,0.0,0.0,15.0,9.1,335.4,23.0,9.9,160.9,13.9,6.0,0.01
11372,74.9,43.6,58.2,74.9,41.5,57.9,32.7,42.0,0.0,0.0,0.0,0.0,0.0,20.6,6.8,51.7,24.0,9.9,246.9,21.4,8.0,0.05
11373,71.2,60.9,64.9,71.2,60.9,64.9,63.1,94.0,0.384,100.0,29.17,0.0,0.0,28.9,13.1,210.8,89.5,5.6,41.0,3.6,2.0,0.12
11374,68.7,53.8,61.5,68.7,53.8,61.5,42.0,54.7,0.446,100.0,16.67,0.0,0.0,33.3,16.1,289.6,53.0,9.7,269.4,23.2,9.0,0.17
11375,56.9,46.2,50.8,56.9,39.8,48.7,31.8,48.7,0.0,0.0,0.0,0.0,0.0,31.7,17.0,271.5,57.3,9.9,115.5,10.1,6.0,0.21
11376,69.4,50.6,62.9,69.4,50.6,62.9,54.7,75.8,0.018,100.0,20.83,0.0,0.0,31.9,19.5,300.7,72.9,9.8,144.3,12.5,9.0,0.52
11377,80.4,54.2,67.6,80.2,54.2,67.6,53.6,64.3,0.0,0.0,0.0,0.0,0.0,16.1,7.6,135.2,7.0,9.7,272.8,23.4,9.0,0.7
11378,69.4,58.7,64.0,69.4,58.7,64.0,56.7,77.9,0.081,100.0,8.33,0.0,0.0,26.7,13.5,317.6,45.6,9.6,98.9,8.5,4.0,0.91
11379,84.4,64.1,73.7,86.0,64.1,74.2,64.4,74.1,0.382,100.0,37.5,0.0,0.0,38.2,11.4,276.7,57.0,9.4,202.0,17.4,10.0,0.06
11380,80.3,68.3,73.2,80.8,68.3,73.2,60.2,66.3,0.15,100.0,8.33,0.0,0.0,39.9,20.4,232.7,66.9,9.8,150.8,13.2,7.0,0.13
11381,67.1,59.5,63.3,67.1,59.5,63.3,52.7,68.6,0.0,0.0,0.0,0.0,0.0,29.2,16.6,289.5,90.0,9.9,121.3,10.6,5.0,0.18
11382,83.6,58.2,70.7,82.9,58.2,70.6,53.5,56.8,0.0,0.0,0.0,0.0,0.0,20.8,9.4,3.3,11.9,9.9,287.5,25.0,9.0,0.37
11383,78.9,65.9,71.1,78.9,65.9,71.1,59.1,66.7,0.097,100.0,8.33,0.0,0.0,36.7,12.5,79.6,73.3,9.8,167.9,14.6,10.0,0.45
11384,84.9,64.4,74.7,85.3,64.4,74.8,60.6,64.7,0.0,0.0,0.0,0.0,0.0,21.9,12.6,295.5,34.4,9.7,287.1,24.8,9.0,0.5
11385,83.7,56.4,72.1,81.7,56.4,71.7,50.8,50.0,0.0,0.0,0.0,0.0,0.0,16.6,8.0,352.3,12.1,9.9,302.3,26.0,9.0,0.52
11386,87.2,58.2,73.9,85.0,58.2,73.2,53.6,52.9,0.0,0.0,0.0,0.0,0.0,20.3,10.8,215.5,22.7,9.9,286.6,24.6,9.0,0.54
11387,87.5,69.7,78.5,87.3,69.7,78.7,64.0,63.6,0.0,0.0,0.0,0.0,0.0,28.6,14.2,215.9,41.9,9.9,268.8,23.1,9.0,0.63
11388,87.5,71.4,78.7,88.8,71.4,79.3,65.4,65.5,0.0,0.0,0.0,0.0,0.0,23.0,10.4,207.6,52.6,9.9,228.1,19.7,8.0,0.68
11389,83.0,67.1,74.2,85.3,67.1,74.8,65.6,76.0,0.0,0.0,0.0,0.0,0.0,37.9,14.3,179.5,54.5,9.8,185.9,15.9,8.0,0.85
11390,81.1,65.2,72.4,80.9,65.2,72.4,60.8,69.6,0.006,100.0,8.33,0.0,0.0,24.5,15.7,246.3,72.8,9.9,279.7,24.2,10.0,0.96
11391,84.5,64.2,75.1,83.9,64.2,75.0,59.2,60.5,0.0,0.0,0.0,0.0,0.0,18.3,9.7,103.3,32.0,9.9,232.1,20.2,9.0,1.0
11392,86.5,65.6,75.9,87.8,65.6,76.5,63.9,68.0,0.005,100.0,4.17,0.0,0.0,36.8,13.7,105.8,35.7,9.9,209.6,18.0,9.0,0.0
11393,84.2,67.9,76.5,83.1,67.9,76.3,59.2,57.5,0.0,0.0,0.0,0.0,0.0,23.0,13.2,67.8,33.3,9.9,296.2,25.7,9.0,0.11
